school_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,title_1_eligible,preschool_inclusive,preschool_instructional,significantly_modified,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,average_act_school,mean_act,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,overall_rating,rating_status,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,closed_for_enrollment_date,school_latitude,school_longitude,zip,multisensory,transition,year_start,pct_low_income,pct_special_ed,pct_english_learners,pct_black,pct_hispanic,pct_white,pct_asian,high_risk
609728,ROOSEVELT HS,Theodore Roosevelt High School,HS,True,False,False,False,"9,10,11,12",9-12,988,925,205,354,114,717,59,76,12,0,0.0,3,5.0,2.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"78, 81, 82",Brown,Unknown,,,67.3,67.2,68.8,78.9,Level 2+,GOOD STANDING,2018-19,Network 14,True,False,True,True,2004-09-01T00:00:00.000,Unknown,41.964828,-87.714819,60625.0,Unknown,Unknown,2018.0,93.62348178137653,20.748987854251013,35.82995951417004,11.538461538461538,72.57085020242914,5.97165991902834,7.6923076923076925,1
400064,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,HS,True,True,True,False,"6,7,8,9,10,11,12",6-12,377,334,67,5,351,21,0,2,0,0,0.0,2,1.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"21, 24, 29, 62","Green, Red",Unknown,,,80.7,67.2,95.7,78.9,Level 2+,NOT APPLICABLE,2018-19,Charter,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.855999,-87.628531,60616.0,Unknown,Unknown,2018.0,88.59416445623343,17.771883289124666,1.326259946949602,93.10344827586206,5.570291777188329,0.0,0.5305039787798408,0
610244,CLARK HS,Michele Clark Academic Prep Magnet High School,HS,True,False,False,False,"9,10,11,12",9-12,523,504,97,11,506,16,0,0,1,0,0.0,0,0.0,0.0,True,Unknown,Unknown,True,Unknown,Unknown,"7, 57, 126","Blue, Green",Unknown,,,51.5,67.2,83.7,78.9,Level 2,PROVISIONAL SUPPORT,2018-19,ISP,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.872885,-87.753325,60644.0,Unknown,Unknown,2018.0,96.36711281070744,18.54684512428298,2.103250478011472,96.74952198852772,3.0592734225621414,0.0,0.0,1
400147,CAMELOT - EXCEL HS,Camelot - Chicago Excel Academy,HS,True,False,False,False,"9,10,11,12",9-12,183,173,36,0,181,0,0,0,0,0,0.0,0,0.0,2.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,111,Unknown,Unknown,,,31.3,67.2,28.9,78.9,Level 2+,GOOD STANDING,2018-19,Options,False,False,False,False,2012-07-01T00:00:00.000,Unknown,41.691953,-87.654248,60643.0,Unknown,Unknown,2018.0,94.53551912568308,19.672131147540984,0.0,98.90710382513662,0.0,0.0,0.0,1
400134,YCCS - ADDAMS,YCCS-Jane Addams Alternative HS,HS,True,False,False,False,"9,10,11,12",9-12,124,119,25,9,23,94,7,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"18, 8, 21",Orange,Unknown,,,24.8,67.2,81.1,78.9,Level 1+,NOT APPLICABLE,2018-19,Options,False,False,False,False,2012-07-01T00:00:00.000,Unknown,41.857208,-87.644888,60616.0,Unknown,Unknown,2018.0,95.96774193548389,20.161290322580644,7.258064516129033,18.548387096774192,75.80645161290323,5.64516129032258,0.0,1
610245,DOUGLASS HS,Frederick A Douglass Academy High School,HS,True,False,False,False,"9,10,11,12",9-12,61,58,20,1,56,4,1,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"66, 85",Green,Unknown,,,28.1,67.2,64.0,78.9,Level 2,INTENSIVE SUPPORT,2018-19,Network 15,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.890369,-87.767668,60644.0,Unknown,Unknown,2018.0,95.08196721311477,32.78688524590164,1.639344262295082,91.8032786885246,6.557377049180328,1.639344262295082,0.0,1
610386,PEACE AND EDUCATION HS,Peace & Education Coalition HS,HS,True,False,False,False,"10,11,12",10-12,92,86,25,24,17,74,1,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,18.4,67.2,81.1,78.9,Level 1+,GOOD STANDING,2018-19,ISP,False,False,False,False,2004-09-01T00:00:00.000,Unknown,41.803515,-87.667378,60609.0,Unknown,Unknown,2018.0,93.47826086956522,27.173913043478255,26.08695652173913,18.47826086956521,80.43478260869566,1.0869565217391304,0.0,1
609783,JEFFERSON HS,Nancy B Jefferson Alternative HS,HS,True,True,True,False,"6,7,8,9,10,11,12",6-12,175,149,75,12,137,35,3,0,0,0,0.0,0,0.0,0.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,59.75,67.2,5.2,78.9,Inability to Rate,GOOD STANDING,2018-19,Network 16,False,False,False,False,2004-09-01T00:00:00.000,Unknown,41.867832,-87.680418,60612.0,Unknown,Unknown,2018.0,85.14285714285714,42.85714285714285,6.857142857142858,78.28571428571428,20.0,1.7142857142857144,0.0,1
609730,SENN HS,Nicholas Senn High School,HS,True,False,False,False,"9,10,11,12",9-12,1545,1185,185,289,371,649,201,265,10,0,3.0,28,6.0,12.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"22, 36, 84",Red,Unknown,,,80.1,67.2,82.1,78.9,Level 1,GOOD STANDING,2018-19,Network 14,True,False,False,True,2004-09-01T00:00:00.000,Unknown,41.989029,-87.667136,60660.0,Unknown,Unknown,2018.0,76.69902912621359,11.97411003236246,18.705501618122977,24.01294498381877,42.006472491909385,13.00970873786408,17.15210355987055,0
610570,OMBUDSMAN - SOUTH HS,Ombudsman Chicago - South,HS,True,False,False,False,"9,10,11,12",9-12,509,485,92,40,266,229,11,0,1,0,0.0,1,0.0,1.0,True,Unknown,Unknown,Unknown,Unknown,Unknown,"49, 49X","Green, Orange",Unknown,,,22.1,67.2,5.5,78.9,Level 2,NOT APPLICABLE,2018-19,Options,False,False,False,False,2013-07-01T00:00:00.000,Unknown,41.783027,-87.683635,60636.0,Unknown,Unknown,2018.0,95.28487229862476,18.07465618860511,7.858546168958743,52.25933202357563,44.9901768172888,2.161100196463654,0.0,1
